username,display_name,platform,account_age_days,followers_count,following_count,posts_count,has_profile_pic,has_bio,is_verified,has_url,avg_likes_per_post,avg_retweets_per_post,posting_frequency_per_day,bio_length,username_digits_count,follower_following_ratio,engagement_rate,profile_completeness,label,is_bot
user_1392_2,User 1392,Twitter/X,102,74736,5037,12,1,1,0,1,4.94,0.69,0.16,33,2,14.8345,0.001,1.8,1,1
user_1393_7,User 1393,Twitter/X,82,121,3707,1224,0,0,0,1,1.4,0.75,33.35,0,7,0.0326,29.0951,0.4,1,1
user_1394_5,User 1394,Twitter/X,26,29,2437,4965,1,1,0,0,1.08,0.02,54.41,20,5,0.0119,185.36,0.8,1,1
user_1395_5,User 1395,Twitter/X,24,199,2918,1912,0,0,0,1,0.4,0.66,119.93,0,5,0.0682,16.4432,0.4,1,1
user_1396_0,User 1396,Twitter/X,989,1566,545,423,1,1,0,0,15.61,3.56,1.1,67,0,2.8681,6.1358,1.6,0,0
user_1397_5,User 1397,Twitter/X,510,5,233,0,0,0,0,0,0.0,0.0,0.0,0,5,0.0214,0.0,0.2,1,1
user_1398_5,User 1398,Twitter/X,348,16,947,3,0,0,0,0,0.0,0.0,0.0,0,5,0.0169,0.0,0.2,1,1
user_1399_0,User 1399,Twitter/X,931,548,338,1650,1,1,0,1,17.13,6.77,1.1,97,0,1.6165,92.1776,1.8,0,0
user_1400_0,User 1400,Twitter/X,133,490,754,722,1,1,0,1,1.84,2.37,0.12,75,0,0.649,9.6757,1.8,0,0
user_1401_4,User 1401,Twitter/X,62,13947,4491,37,1,1,0,0,4.16,0.59,0.14,17,4,3.1049,0.0142,0.8,1,1
user_1402_6,User 1402,Twitter/X,40,84,4534,2312,0,0,0,0,0.94,0.29,119.54,0,6,0.0185,41.344,0.2,1,1
user_1403_0,User 1403,Twitter/X,1501,134298,768,2814,1,1,1,1,1013.6,93.4,4.25,137,0,174.6398,25.1523,1.8,0,0
user_1404_2,User 1404,Twitter/X,2090,815,490,271,1,1,0,1,19.0,2.37,1.08,53,2,1.6599,7.8842,1.8,0,0
user_1405_7,User 1405,Twitter/X,40,160,1794,8443,1,0,0,0,0.16,0.77,33.35,0,7,0.0891,89.1497,0.5,1,1
user_1406_0,User 1406,Twitter/X,1131,1005,1102,574,1,1,0,1,13.39,2.15,0.78,46,0,0.9112,10.0935,1.8,0,0
user_1407_1,User 1407,Twitter/X,135,226,195,546,1,1,0,1,20.17,1.51,1.95,28,1,1.1531,55.7786,1.0,0,0
user_1408_0,User 1408,Twitter/X,4028,36082,772,6600,1,1,1,1,309.77,729.15,6.78,97,0,46.6779,323.4005,1.8,0,0
user_1409_4,User 1409,Twitter/X,77,93,4832,202,0,0,0,0,0.97,0.01,115.84,0,4,0.0192,2.1274,0.2,1,1
user_1410_0,User 1410,Twitter/X,131,944,620,991,1,1,0,0,18.28,7.49,1.94,35,0,1.5201,34.879,1.6,0,0
user_1411_0,User 1411,Twitter/X,1767,611,291,704,1,1,1,1,30.83,2.93,0.42,114,0,2.0925,42.2055,1.8,0,0
user_1412_0,User 1412,Twitter/X,2803,106950,1408,4239,1,1,1,1,327.99,283.97,3.49,102,0,75.9049,35.5102,1.8,0,0
user_1413_5,User 1413,Twitter/X,24,195,2324,2601,1,0,0,1,0.89,0.1,59.89,0,5,0.0839,14.4647,0.7,1,1
user_1414_6,User 1414,Twitter/X,69,40,3271,3470,1,0,0,1,0.8,0.32,104.06,0,6,0.0122,121.8732,0.7,1,1
user_1415_0,User 1415,Twitter/X,1308,103795,698,5561,1,1,1,1,1220.53,108.06,6.56,68,0,148.4907,76.9703,1.8,0,0
user_1416_0,User 1416,Twitter/X,338,559,269,452,1,1,0,1,11.99,0.0,2.42,30,0,2.0704,9.6776,1.0,0,0
user_1417_0,User 1417,Twitter/X,2210,21532,587,6242,1,1,1,1,475.26,378.69,1.37,101,0,36.619,357.3185,1.8,0,0
user_1418_8,User 1418,Twitter/X,21,263,2733,2665,0,1,0,0,0.27,0.39,23.6,9,8,0.0962,10.5994,0.5,1,1
user_1419_5,User 1419,Twitter/X,288,18,1135,1,0,0,0,0,0.0,0.0,0.0,0,5,0.0158,0.0,0.2,1,1
user_1420_5,User 1420,Twitter/X,232,13,198,0,1,0,0,0,0.0,0.0,0.0,0,5,0.0653,0.0,0.5,1,1
user_1421_5,User 1421,Twitter/X,71,157,2550,428,0,0,0,1,0.81,0.06,16.89,0,5,0.0615,2.5192,0.4,1,1
user_1422_0,User 1422,Twitter/X,3747,60723,753,6177,1,1,0,1,2704.32,422.15,2.18,57,0,80.5345,360.9747,1.8,0,0
user_1423_2,User 1423,Twitter/X,114,16004,5774,29,0,0,0,0,0.65,0.74,0.38,0,2,2.7713,0.0039,0.2,1,1
user_1424_4,User 1424,Twitter/X,18,97,2371,1031,0,0,0,0,1.48,0.04,29.93,0,4,0.0409,16.4118,0.2,1,1
user_1425_5,User 1425,Twitter/X,20,30158,6038,30,0,0,0,0,3.17,0.21,0.1,0,5,4.9939,0.0036,0.2,1,1
user_1426_2,User 1426,Twitter/X,1418,1488,303,494,1,1,0,1,14.26,2.25,2.12,45,2,4.8947,6.2239,1.8,0,0
user_1427_4,User 1427,Twitter/X,24,47306,5304,16,1,1,0,0,2.73,0.12,0.23,20,4,8.9172,0.001,0.8,1,1
user_1428_8,User 1428,Twitter/X,18,116,2806,428,1,1,0,0,0.55,0.08,80.96,8,8,0.0413,2.5973,0.8,1,1
user_1429_7,User 1429,Twitter/X,38,177,4689,1715,0,0,0,1,0.97,0.52,106.02,0,7,0.0377,19.366,0.4,1,1
user_1430_3,User 1430,Twitter/X,147,10,1506,3,0,1,0,0,0.0,0.0,0.0,0,3,0.0066,0.0,0.5,1,1
user_1431_7,User 1431,Twitter/X,66,34,3123,482,0,0,0,0,0.82,0.5,84.67,0,7,0.0109,25.064,0.2,1,1
user_1432_0,User 1432,Twitter/X,222,554,616,908,1,1,0,1,18.01,3.67,1.52,46,0,0.8979,41.4735,1.8,0,0
user_1433_2,User 1433,Twitter/X,482,475,727,1183,1,1,0,1,25.76,1.23,1.03,61,2,0.6525,70.135,1.8,0,0
user_1434_1,User 1434,Twitter/X,1740,497,935,1375,1,1,0,1,12.49,0.56,1.36,30,1,0.531,37.5778,1.0,0,0
user_1435_2,User 1435,Twitter/X,714,242,968,1022,1,1,0,1,31.09,2.16,0.56,59,2,0.2497,148.926,1.8,0,0
user_1436_0,User 1436,Twitter/X,1254,12707,1013,12164,1,1,1,1,421.05,92.66,4.22,90,0,12.5316,580.4127,1.8,0,0
user_1437_4,User 1437,Twitter/X,83,29103,4084,23,0,0,0,1,3.18,0.71,0.05,0,4,7.1244,0.0036,0.4,1,1
user_1438_2,User 1438,Twitter/X,793,2128,517,374,1,1,0,0,28.3,3.53,1.69,77,2,4.1081,6.2117,1.6,0,0
user_1439_1,User 1439,Twitter/X,152,552,635,1268,1,1,0,1,11.01,5.43,1.46,60,1,0.8679,50.1468,1.8,0,0
user_1440_2,User 1440,Twitter/X,119,7883,4093,27,1,1,0,1,3.58,0.88,0.14,36,2,1.9255,0.0183,1.8,1,1
user_1441_6,User 1441,Twitter/X,32,101,3292,5749,0,0,0,1,0.59,0.16,59.6,0,6,0.0307,51.2901,0.4,1,1
user_1442_6,User 1442,Twitter/X,480,10,1977,2,1,0,0,0,0.0,0.0,0.0,0,6,0.0051,0.0,0.5,1,1
user_1443_0,User 1443,Twitter/X,704,157409,568,4899,1,1,1,1,3601.95,573.5,4.61,116,0,276.6415,147.7994,1.8,0,0
user_1444_5,User 1444,Twitter/X,27,5022,5239,28,1,0,0,1,0.65,0.6,0.29,0,5,0.9584,0.0103,0.7,1,1
user_1445_0,User 1445,Twitter/X,578,50113,253,2172,1,1,0,1,1346.75,170.1,1.29,84,0,197.2953,73.1144,1.8,0,0
user_1446_4,User 1446,Twitter/X,114,7680,4084,41,0,1,0,0,4.7,0.77,0.35,34,4,1.88,0.0333,1.3,1,1
user_1447_6,User 1447,Twitter/X,456,18,1082,3,0,0,0,0,0.0,0.0,0.0,0,6,0.0166,0.0,0.2,1,1
user_1448_2,User 1448,Twitter/X,65,17615,4822,22,1,1,0,1,1.85,0.41,0.15,38,2,3.6523,0.0033,1.8,1,1
user_1449_1,User 1449,Twitter/X,140,627,328,1054,0,0,0,1,15.3,3.78,1.98,0,1,1.9058,38.3669,0.4,0,0
user_1450_4,User 1450,Twitter/X,48,77,4458,2697,1,0,0,0,0.32,0.63,34.63,0,4,0.0173,54.6315,0.5,1,1
user_1451_5,User 1451,Twitter/X,112,16,794,0,0,0,0,0,0.0,0.0,0.0,0,5,0.0201,0.0,0.2,1,1
user_1452_4,User 1452,Twitter/X,104,1,575,1,0,1,0,0,0.0,0.0,0.0,0,4,0.0017,0.0,0.5,1,1
user_1453_2,User 1453,Twitter/X,34,27518,4065,30,1,0,0,0,2.0,0.52,0.31,0,2,6.7678,0.0033,0.5,1,1
user_1454_6,User 1454,Twitter/X,65,116,1685,2912,1,0,0,0,0.28,0.46,31.26,0,6,0.0688,29.8667,0.5,1,1
user_1455_5,User 1455,Twitter/X,73,10327,4494,23,1,0,0,0,4.47,0.08,0.37,0,5,2.2974,0.0103,0.5,1,1
user_1456_1,User 1456,Twitter/X,490,1205,612,826,1,0,0,1,13.03,0.0,1.02,0,1,1.9657,8.9244,0.7,0,0
user_1457_5,User 1457,Twitter/X,28,44,2381,5170,1,0,0,0,0.55,0.65,69.95,0,5,0.0185,212.5444,0.5,1,1
user_1458_0,User 1458,Twitter/X,735,460,895,503,1,1,0,0,18.25,0.0,1.84,59,0,0.5134,19.9127,1.6,0,0
user_1459_0,User 1459,Twitter/X,2546,19417,521,4271,1,1,1,1,837.27,77.24,5.66,129,0,37.1973,218.136,1.8,0,0
user_1460_0,User 1460,Twitter/X,1723,30624,853,4782,1,1,1,1,1894.46,435.13,4.46,103,0,35.8595,431.7026,1.8,0,0
user_1461_0,User 1461,Twitter/X,3246,123291,953,4740,1,1,1,1,663.89,89.1,2.68,118,0,129.2358,32.3744,1.8,0,0
user_1462_0,User 1462,Twitter/X,847,29324,676,2133,1,1,1,1,710.9,383.05,7.25,94,0,43.3146,107.4319,1.8,0,0
user_1463_6,User 1463,Twitter/X,17,47,2709,3397,0,0,0,0,1.29,0.51,41.59,0,6,0.0173,163.4806,0.2,1,1
user_1464_0,User 1464,Twitter/X,1778,23275,1150,2551,1,1,0,1,759.51,148.35,4.8,125,0,20.2215,115.7584,1.8,0,0
user_1465_1,User 1465,Twitter/X,1369,995,227,1208,1,1,0,1,27.8,0.51,1.2,42,1,4.364,34.9544,1.8,0,0
user_1466_4,User 1466,Twitter/X,372,13,1816,3,0,0,0,0,0.0,0.0,0.0,0,4,0.0072,0.0,0.2,1,1
user_1467_6,User 1467,Twitter/X,77,130,1812,1251,0,0,0,1,0.11,0.66,59.91,0,6,0.0717,13.656,0.4,1,1
user_1468_2,User 1468,Twitter/X,449,555,1281,296,1,0,0,1,14.39,5.67,1.25,0,2,0.4329,13.698,0.7,0,0
user_1469_4,User 1469,Twitter/X,22,77072,4605,23,1,1,0,0,0.89,0.0,0.25,35,4,16.733,0.0003,1.6,1,1
user_1470_4,User 1470,Twitter/X,243,5,403,1,1,0,0,0,0.0,0.0,0.0,0,4,0.0124,0.0,0.5,1,1
user_1471_6,User 1471,Twitter/X,587,4,1774,1,1,0,0,0,0.0,0.0,0.0,0,6,0.0023,0.0,0.5,1,1
user_1472_4,User 1472,Twitter/X,32,11427,4999,25,1,0,0,0,2.67,0.5,0.19,0,4,2.2854,0.008,0.5,1,1
user_1473_8,User 1473,Twitter/X,84,243,4477,1699,1,0,0,0,0.48,0.37,44.99,0,8,0.0543,8.495,0.5,1,1
user_1474_0,User 1474,Twitter/X,202,314,469,173,1,1,0,0,9.23,3.36,0.67,61,0,0.6681,8.7598,1.6,0,0
user_1475_3,User 1475,Twitter/X,582,4,1641,1,0,1,0,0,0.0,0.0,0.0,0,3,0.0024,0.0,0.5,1,1
user_1476_0,User 1476,Twitter/X,3717,14661,1356,4792,1,1,0,1,748.06,281.32,2.12,110,0,10.804,428.3777,1.8,0,0
user_1477_5,User 1477,Twitter/X,557,3,330,1,0,0,0,0,0.0,0.0,0.0,0,5,0.0091,0.0,0.2,1,1
user_1478_0,User 1478,Twitter/X,1214,55691,1127,1409,1,1,1,1,1405.78,58.66,7.36,72,0,49.3715,38.5342,1.8,0,0
user_1479_0,User 1479,Twitter/X,278,785,541,1041,1,1,0,0,22.69,2.15,0.74,47,0,1.4483,35.7463,1.6,0,0
user_1480_0,User 1480,Twitter/X,3941,144215,993,2339,1,1,1,1,940.72,617.55,7.51,86,0,145.0855,35.289,1.8,0,0
user_1481_0,User 1481,Twitter/X,661,191,393,212,1,1,0,1,24.35,4.18,0.58,63,0,0.4848,36.1173,1.8,0,0
user_1482_0,User 1482,Twitter/X,271,1045,458,865,1,1,0,1,6.74,0.68,0.32,92,0,2.2767,6.6984,1.8,0,0
user_1483_0,User 1483,Twitter/X,2479,118,442,1313,1,0,0,1,13.34,2.75,2.22,0,0,0.2664,207.8733,0.7,0,0
user_1484_6,User 1484,Twitter/X,45,139,1524,3522,0,0,0,0,1.05,0.76,70.79,0,6,0.0911,64.6539,0.2,1,1
user_1485_5,User 1485,Twitter/X,421,5,340,1,0,0,0,0,0.0,0.0,0.0,0,5,0.0147,0.0,0.2,1,1
user_1486_0,User 1486,Twitter/X,766,56025,649,2962,1,1,1,1,1857.2,479.96,6.4,96,0,86.1923,148.9364,1.8,0,0
user_1487_0,User 1487,Twitter/X,292,1032,564,411,1,0,0,0,3.94,3.05,2.33,0,0,1.8265,3.9946,0.5,0,0
user_1488_4,User 1488,Twitter/X,110,9361,4429,32,0,0,0,1,3.95,0.35,0.22,0,4,2.1131,0.0159,0.4,1,1
user_1489_1,User 1489,Twitter/X,340,380,294,696,1,0,0,1,6.88,6.13,2.4,0,1,1.2881,34.9644,0.7,0,0
user_1490_3,User 1490,Twitter/X,66,3613,4605,49,1,0,0,1,1.78,0.59,0.31,0,3,0.7844,0.0401,0.7,1,1
user_1491_7,User 1491,Twitter/X,27,140,3381,2279,1,0,0,0,0.23,0.75,55.22,0,7,0.0414,27.9622,0.5,1,1
user_1492_1,User 1492,Twitter/X,303,1251,526,116,1,1,0,1,0.0,3.56,1.73,82,1,2.3738,0.6597,1.8,0,0
user_1493_0,User 1493,Twitter/X,854,632,360,297,1,1,0,1,2.34,5.18,1.87,115,0,1.7507,5.9588,1.8,0,0
user_1494_5,User 1494,Twitter/X,41,150,3768,137,1,1,0,0,0.13,0.07,111.94,22,5,0.0398,0.245,0.8,1,1
user_1495_0,User 1495,Twitter/X,838,838,440,746,1,0,0,1,21.67,6.74,2.3,0,0,1.9002,31.2538,0.7,0,0
user_1496_0,User 1496,Twitter/X,702,396,841,2078,1,1,0,1,16.65,2.85,0.88,62,0,0.4703,116.9856,1.8,0,0
user_1497_3,User 1497,Twitter/X,32,12995,4586,38,1,1,0,1,1.07,0.95,0.11,33,3,2.833,0.0087,1.8,1,1
user_1498_5,User 1498,Twitter/X,459,15,516,0,1,0,0,0,0.0,0.0,0.0,0,5,0.029,0.0,0.5,1,1
user_1499_0,User 1499,Twitter/X,2743,500,781,104,1,1,0,1,14.82,3.15,2.16,67,0,0.6394,4.3842,1.8,0,0
user_1500_0,User 1500,Twitter/X,341,1219,523,658,1,1,0,0,10.62,6.27,1.95,53,0,2.3263,12.4912,1.6,0,0
user_1501_4,User 1501,Twitter/X,396,7,1053,1,0,1,0,0,0.0,0.0,0.0,0,4,0.0066,0.0,0.5,1,1
user_1502_0,User 1502,Twitter/X,732,93760,474,3372,1,1,1,1,3731.92,155.12,1.95,89,0,197.3895,145.3714,1.8,0,0
user_1503_4,User 1503,Twitter/X,191,5,872,2,0,0,0,0,0.0,0.0,0.0,0,4,0.0057,0.0,0.2,1,1
user_1504_0,User 1504,Twitter/X,368,655,679,278,1,1,0,0,14.8,2.01,2.25,60,0,0.9632,7.9755,1.6,0,0
user_1505_0,User 1505,Twitter/X,747,621,2115,440,1,1,0,0,3.57,4.03,0.21,86,0,0.2935,8.227,1.6,0,0
user_1506_5,User 1506,Twitter/X,77,275,2428,4785,0,0,0,0,0.07,0.58,61.67,0,5,0.1132,21.3245,0.2,1,1
user_1507_0,User 1507,Twitter/X,1006,832,385,235,1,1,0,0,26.18,3.12,0.82,70,0,2.1554,9.1461,1.6,0,0
user_1508_2,User 1508,Twitter/X,20,5271,4333,33,0,1,0,1,1.78,0.95,0.43,31,2,1.2162,0.023,1.5,1,1
user_1509_2,User 1509,Twitter/X,663,613,198,590,1,0,0,1,9.66,5.43,0.17,0,2,3.0804,19.7179,0.7,0,0
user_1510_0,User 1510,Twitter/X,933,32516,597,3345,1,1,1,1,538.84,229.87,4.38,103,0,54.3746,102.7232,1.8,0,0
user_1511_6,User 1511,Twitter/X,10,66,2250,2779,0,0,0,0,1.29,0.75,69.44,0,6,0.0293,115.7225,0.2,1,1
user_1512_0,User 1512,Twitter/X,160,1107,191,1899,1,1,0,1,11.16,4.09,0.89,68,0,5.7656,33.1468,1.8,0,0
user_1513_0,User 1513,Twitter/X,1443,19222,913,4471,1,1,1,1,2473.35,203.55,3.61,160,0,21.0306,669.9522,1.8,0,0
user_1514_0,User 1514,Twitter/X,1969,535,294,830,1,1,0,1,16.87,1.81,0.52,65,0,1.8136,31.7289,1.8,0,0
user_1515_0,User 1515,Twitter/X,199,763,342,141,1,1,0,0,9.17,5.14,0.26,81,0,2.2245,3.5896,1.6,0,0
user_1516_0,User 1516,Twitter/X,315,1854,161,2188,1,1,0,0,10.88,4.76,1.76,30,0,11.4444,24.0621,0.8,0,0
user_1517_0,User 1517,Twitter/X,204,139,1192,1543,1,1,0,1,12.74,2.1,0.77,73,0,0.1165,186.703,1.8,0,0
user_1518_0,User 1518,Twitter/X,947,314,753,2079,1,1,0,0,25.85,4.05,2.5,28,0,0.4164,224.07,0.8,0,0
user_1519_0,User 1519,Twitter/X,642,1762,456,1128,1,1,0,0,18.3,5.68,1.06,117,0,3.8556,18.977,1.6,0,0
user_1520_7,User 1520,Twitter/X,42,109,1983,1257,0,0,0,0,0.63,0.77,77.92,0,7,0.0549,24.7972,0.2,1,1
user_1521_0,User 1521,Twitter/X,525,617,1091,800,1,1,0,1,19.3,1.37,2.37,21,0,0.565,28.5307,1.0,0,0
user_1522_5,User 1522,Twitter/X,518,19,142,2,0,0,0,0,0.0,0.0,0.0,0,5,0.1329,0.0,0.2,1,1
user_1523_1,User 1523,Twitter/X,338,324,481,446,1,1,0,1,34.7,4.92,0.72,65,1,0.6722,61.1226,1.8,0,0
user_1524_7,User 1524,Twitter/X,72,111,2916,1100,0,0,0,0,1.48,0.13,19.9,0,7,0.0381,17.0893,0.2,1,1
user_1525_1,User 1525,Twitter/X,1535,176,493,1048,1,1,0,1,28.94,3.75,1.87,45,1,0.3563,215.7577,1.8,0,0
user_1526_0,User 1526,Twitter/X,3194,136205,897,2993,1,1,0,1,1845.99,42.1,2.18,102,0,151.6759,42.4141,1.8,0,0
user_1527_4,User 1527,Twitter/X,90,40269,5006,22,0,0,0,1,3.54,0.42,0.38,0,4,8.0425,0.0024,0.4,1,1
user_1528_2,User 1528,Twitter/X,290,1370,778,857,1,0,1,0,10.01,4.54,1.49,0,2,1.7587,11.933,0.5,0,0
user_1529_0,User 1529,Twitter/X,1007,871,209,308,1,1,0,0,13.62,5.7,1.46,60,0,4.1476,8.8373,1.6,0,0
user_1530_3,User 1530,Twitter/X,68,18773,4426,45,1,1,0,1,1.97,0.98,0.35,11,3,4.2406,0.0094,1.0,1,1
user_1531_3,User 1531,Twitter/X,20,3362,4981,25,1,1,0,0,1.24,0.69,0.28,16,3,0.6748,0.0195,0.8,1,1
user_1532_3,User 1532,Twitter/X,22,5392,4910,37,1,1,0,1,0.67,0.62,0.4,25,3,1.0979,0.0131,1.0,1,1
user_1533_1,User 1533,Twitter/X,943,1086,412,1232,1,1,0,1,18.39,4.94,1.58,42,1,2.6295,32.0411,1.8,0,0
user_1534_7,User 1534,Twitter/X,31,98,4432,250,1,0,0,0,1.4,0.54,58.52,0,7,0.0221,6.2626,0.5,1,1
user_1535_0,User 1535,Twitter/X,379,615,884,1590,1,1,0,1,7.63,2.19,1.17,71,0,0.6949,30.9998,1.8,0,0
user_1536_3,User 1536,Twitter/X,102,14,1815,3,1,0,0,0,0.0,0.0,0.0,0,3,0.0077,0.0,0.5,1,1
user_1537_5,User 1537,Twitter/X,371,10,368,3,0,0,0,0,0.0,0.0,0.0,0,5,0.0271,0.0,0.2,1,1
user_1538_2,User 1538,Twitter/X,111,6510,4479,34,0,1,0,0,3.81,0.3,0.26,27,2,1.4531,0.023,0.5,1,1
user_1539_7,User 1539,Twitter/X,30,202,2053,2430,0,0,0,0,1.12,0.21,107.58,0,7,0.0983,18.4345,0.2,1,1
user_1540_0,User 1540,Twitter/X,881,546,296,184,1,1,0,1,24.61,1.9,0.9,36,0,1.8384,9.5566,1.8,0,0
user_1541_1,User 1541,Twitter/X,1420,653,1009,678,1,0,0,1,23.47,2.77,1.67,0,1,0.6465,30.0746,0.7,0,0
user_1542_0,User 1542,Twitter/X,2329,195,296,330,1,1,0,0,23.8,4.4,0.72,27,0,0.6566,54.8878,0.8,0,0
user_1543_0,User 1543,Twitter/X,2377,479,102,1259,1,1,0,1,23.69,0.0,0.33,55,0,4.6505,62.1369,1.8,0,0
user_1544_7,User 1544,Twitter/X,18,142,3619,2454,0,1,0,0,0.66,0.05,63.79,25,7,0.0392,13.0422,0.5,1,1
user_1545_5,User 1545,Twitter/X,46,44,1547,822,1,1,0,0,0.74,0.34,58.1,10,5,0.0284,25.9387,0.8,1,1
user_1546_0,User 1546,Twitter/X,165,216,355,265,1,0,0,1,36.34,7.23,1.67,0,0,0.6067,62.0369,0.7,0,0
user_1547_4,User 1547,Twitter/X,19,3833,5579,44,0,1,0,0,2.27,0.32,0.23,14,4,0.6869,0.0334,0.5,1,1
user_1548_7,User 1548,Twitter/X,42,152,4470,2548,0,0,0,1,0.87,0.18,43.26,0,7,0.034,20.4839,0.4,1,1
user_1549_0,User 1549,Twitter/X,3991,131,383,1594,1,1,0,0,24.33,1.26,0.39,59,0,0.3411,324.2341,1.6,0,0
user_1550_6,User 1550,Twitter/X,20,33,4791,704,1,1,0,1,0.25,0.66,95.77,19,6,0.0069,32.5082,1.0,1,1
user_1551_2,User 1551,Twitter/X,223,303,116,1425,1,1,0,0,20.75,1.52,1.85,61,2,2.5897,111.5156,1.6,0,0
user_1552_0,User 1552,Twitter/X,859,784,568,1322,1,0,0,0,17.26,1.34,1.54,0,0,1.3779,33.5805,0.5,0,0
user_1553_0,User 1553,Twitter/X,146,1148,472,236,1,1,0,0,18.45,4.83,0.63,39,0,2.4271,5.7737,1.6,0,0
user_1554_5,User 1554,Twitter/X,71,141,4272,3748,1,0,0,0,0.47,0.09,43.68,0,5,0.033,17.1563,0.5,1,1
user_1555_0,User 1555,Twitter/X,3368,15517,1087,5464,1,1,1,1,1208.51,153.03,6.3,127,0,14.2619,533.291,1.8,0,0
user_1556_0,User 1556,Twitter/X,1583,268,197,1052,1,1,0,1,27.87,3.48,2.02,29,0,1.3535,136.2125,1.0,0,0
user_1557_7,User 1557,Twitter/X,24,162,4321,972,1,0,0,0,1.19,0.08,43.5,0,7,0.0375,8.0503,0.5,1,1
user_1558_0,User 1558,Twitter/X,3010,444,390,2123,1,1,0,0,25.79,4.75,1.05,35,0,1.1355,168.3611,1.6,0,0
user_1559_3,User 1559,Twitter/X,81,7458,4139,47,0,1,0,0,2.67,0.33,0.25,27,3,1.8014,0.021,0.5,1,1
user_1560_0,User 1560,Twitter/X,2083,67898,646,4445,1,1,1,1,753.94,206.41,3.2,102,0,104.9428,76.3818,1.8,0,0
user_1561_0,User 1561,Twitter/X,1039,449,476,1430,1,1,0,0,34.46,0.62,2.06,33,0,0.9413,113.4467,1.6,0,0
user_1562_6,User 1562,Twitter/X,70,154,2568,7379,1,0,0,0,1.1,0.19,33.03,0,6,0.0599,70.4575,0.5,1,1
user_1563_0,User 1563,Twitter/X,913,854,188,1285,1,1,0,1,20.88,3.67,1.0,54,0,4.5185,42.4125,1.8,0,0
user_1564_4,User 1564,Twitter/X,369,5,328,1,0,1,0,0,0.0,0.0,0.0,0,4,0.0152,0.0,0.5,1,1
user_1565_4,User 1565,Twitter/X,111,6,1850,2,0,0,0,0,0.0,0.0,0.0,0,4,0.0032,0.0,0.2,1,1
user_1566_6,User 1566,Twitter/X,13,283,4282,499,1,0,0,0,1.17,0.77,28.3,0,6,0.0661,4.7616,0.5,1,1
user_1567_0,User 1567,Twitter/X,1066,32564,854,3393,1,1,0,1,2231.6,445.58,4.4,103,0,38.0865,325.3654,1.8,0,0
user_1568_0,User 1568,Twitter/X,933,294,294,484,1,1,0,0,13.24,1.3,1.01,49,0,0.9966,25.9883,1.6,0,0
user_1569_2,User 1569,Twitter/X,45,15912,4828,21,1,0,0,0,0.76,0.31,0.12,0,2,3.2951,0.0018,0.5,1,1
user_1570_4,User 1570,Twitter/X,6,171,2828,1512,1,0,0,0,1.1,0.7,35.22,0,4,0.0604,21.9767,0.5,1,1
user_1571_4,User 1571,Twitter/X,34,169,2758,368,1,0,0,0,0.68,0.64,76.99,0,4,0.0613,4.2428,0.5,1,1
user_1572_0,User 1572,Twitter/X,1955,88680,758,1817,1,1,1,1,229.68,172.65,3.33,117,0,116.8379,11.7809,1.8,0,0
user_1573_5,User 1573,Twitter/X,37,16405,5032,16,1,1,0,1,0.89,0.18,0.39,10,5,3.2595,0.0012,1.0,1,1
user_1574_1,User 1574,Twitter/X,976,524,1413,1253,1,1,0,1,0.0,4.18,1.06,87,1,0.3706,19.9525,1.8,0,0
user_1575_0,User 1575,Twitter/X,521,13871,277,4071,1,1,0,1,451.92,408.86,6.89,110,0,49.8957,372.5998,1.8,0,0
user_1576_3,User 1576,Twitter/X,82,3431,4741,16,1,0,0,0,1.41,0.18,0.2,0,3,0.7235,0.0083,0.5,1,1
user_1577_0,User 1577,Twitter/X,1277,25781,965,3303,1,1,0,1,2620.36,383.34,7.0,102,0,26.6884,433.9226,1.8,0,0
user_1578_0,User 1578,Twitter/X,668,69572,715,1469,1,1,1,1,361.53,623.51,7.05,143,0,97.1676,33.9637,1.8,0,0
user_1579_2,User 1579,Twitter/X,99,11479,4379,40,1,1,0,0,2.58,0.79,0.42,26,2,2.6208,0.0145,0.8,1,1
user_1580_0,User 1580,Twitter/X,4633,79915,1442,2470,1,1,0,1,2496.22,238.74,2.38,86,0,55.3812,91.9095,1.8,0,0
user_1581_0,User 1581,Twitter/X,563,18630,510,2723,1,1,1,1,1073.59,400.57,4.13,114,0,36.4579,273.9998,1.8,0,0
user_1582_6,User 1582,Twitter/X,57,42,2047,1249,0,1,0,0,0.58,0.14,38.82,19,6,0.0205,24.98,0.5,1,1
user_1583_0,User 1583,Twitter/X,724,64369,665,4379,1,1,1,1,686.39,266.0,1.63,94,0,96.6502,82.8853,1.8,0,0
user_1584_6,User 1584,Twitter/X,457,15,1437,1,0,0,0,0,0.0,0.0,0.0,0,6,0.0104,0.0,0.2,1,1
user_1585_4,User 1585,Twitter/X,349,18,1208,1,0,0,0,0,0.0,0.0,0.0,0,4,0.0149,0.0,0.2,1,1
user_1586_0,User 1586,Twitter/X,341,730,263,80,1,1,0,1,30.12,4.32,0.46,25,0,2.7652,4.2419,1.0,0,0
user_1587_0,User 1587,Twitter/X,231,865,299,503,1,1,1,0,14.82,3.42,1.64,25,0,2.8833,12.5808,0.8,0,0
user_1588_3,User 1588,Twitter/X,58,5970,4204,36,1,1,0,0,4.04,0.67,0.1,30,3,1.4197,0.0324,0.8,1,1
